artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_section,override_progression,source_url_1,source_url_2
Paul Baloche,Behold Him (feat. Kim Walker-Smith),6Gj4kfHYdXw7Cl2xYja85Z,1jH3GuQCPI87UrS0hcScHr,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 5 4 1 4 5 4 1 4 5 4 1 4 1 4 5 4 1 4 5 4 1 4 5 4 1 4 5 4 5 4 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 4 5 4 1 4 5 4 1 4 1 4,Paul Baloche Behold Him (feat. Kim Walker-Smith) chords,,,,,,,
Paul Baloche,Creation's King - Live,74nX5LCoRtCeRHarP239Nu,1jH3GuQCPI87UrS0hcScHr,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 5 6m 4 1 5 6m 4 1 5 4 5 4 5 6m 5 4 1 5 6m 4 1 5 6m 4 1 5 1 4 1 4 6m 4 1 5 6m 4 1 5 4 5 4 5 6m 5 4 5 6m 5 1 4 5 6m 5 1 4 5 5,Paul Baloche Creation's King - Live chords,,,,,,,
Paul Baloche,Here and Now - Live,6uCgqHesnIAvPSlae0anLM,1jH3GuQCPI87UrS0hcScHr,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 1 1 5 1 5 6m 1/5 2m 5 5 1 5/7 1 1 5 6m 1/3 4 4m 1 1 1 5 6m 1/3 4 4m 1 6m 5 1/4 6m 5 4 5 5 1 5 1 1 5 1 5 6m 1/5 2m 5 5 6m 1/5 2m 5 5 1 b2,Paul Baloche Here and Now - Live chords,,,,,,,
Paul Baloche,Hosanna (Praise Is Rising),0UL9awCNZORZpqGzinoBO2,1jH3GuQCPI87UrS0hcScHr,E,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 4 1 6m 1 4 1 6m 1 5 6m 1 4 1 6m 1 4 1 4 1 4 1 4 1 6m 1 4 1 6m 1 5,Paul Baloche Hosanna (Praise Is Rising) chords,,,,,,,
Paul Baloche,How Great Is the Love - Live,4badA579sMK7GJfOqeE81M,1jH3GuQCPI87UrS0hcScHr,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=b2 4 5 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 5 6m 4 1/5 5 6m 4 5 1 5 6m 4 1/5 5 6m 4 5 4 5 1 6m,Paul Baloche How Great Is the Love - Live chords,,,,,,,
Paul Baloche,I Love to Be In Your Presence,5SBcMpi0988q7sSqRmd1OV,1jH3GuQCPI87UrS0hcScHr,F,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 5 1 1 4 1 5 1 4 1 4 1 b7 4 5,Paul Baloche I Love to Be In Your Presence chords,,,,,,,
Paul Baloche,I Will Boast - Live,5GZngn9jgVAHpWlWf4VG4u,1jH3GuQCPI87UrS0hcScHr,Eb,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 7 1 7 1 7 5 7 b6m 5 7 b6m 5 3 5 7 5 b6m 5 7 5 b6m 5 b2 3 1 7 1 7 1 7 5 7 b6m 5 7 b6m 5 3 5 7 5 b6m 5 7 5 b6m 5 b2 3 b6m 7 b2 3 b6m 7 b2 3 ,Paul Baloche I Will Boast - Live chords,,,,,,,
Paul Baloche,O Come All Ye Faithful / We Adore You,6QhGHnEfzZDgA1OAz28X5w,1jH3GuQCPI87UrS0hcScHr,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 b6 6m 5 2 5 1 6m b6 1 5 2m 1/3 5 6m 5 1 b6 6m 5 2 5 1 b2 1 6m 5 1 b6 2m 1/3 5 6m 5 1 1/3 4 1/3 4 6m 2m 1/3 5,Paul Baloche O Come All Ye Faithful / We Adore You chords,,,,,,,
Phil Wickham,Behold (feat. Anne Wilson),2fy4fzUaoBurQu9IpFmdRG,5d1JhBfyb58upMXCZOdbQu,G,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 4 1 b2 1 4 6m b6 5 4 5 6m b6 5 1 b2 1 4 6m b6 5 4 5 6m b6 5 1 6m b6 5 1/3 4 6m 1/5 5 1 4 1 b2 1 4 6m b6 5 4 5 6m b6 5 1 b2 1 4 6m b6 5,Phil Wickham Behold (feat. Anne Wilson) chords,,,,,,,
Phil Wickham,Falling In Love - Acoustic,5m76NF2EyOMNxiZJHQxEZx,5d1JhBfyb58upMXCZOdbQu,F,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 1 5 1 2 1 5/7 6m 5 1 5 1 5 1 2 1 5/7 6m 5 1 5 1 3m 1 5 1,Phil Wickham Falling In Love - Acoustic chords,,,,,,,
Phil Wickham,Heaven Song,39yNGLlopJa3q3brHLUrlc,5d1JhBfyb58upMXCZOdbQu,G,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=#4m 2 6 #4m 2 6 #4m 2 6 #4m 2 6 #4m 2 6 2 3 #4m 2 3 6 2 3 #4m 3 2 3 #4m 2 3 6 2 3 #4m 3 #4m 2 6 #4m 2 6 #4m 2 6 #4m 2 6 2 3 #4m 6 2 3 6m 4 1,Phil Wickham Heaven Song chords,,,,,,,
Phil Wickham,Song In My Soul (feat. Hollyn),3T8WYztdZWL6mItjWc4F6v,5d1JhBfyb58upMXCZOdbQu,G,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 6m b6 5 1 4 6m 1/5 5 1 4 1 6m b6 5 1 4 6m 1/5 5 1 4 1 6m 4 5 1 4 1 6m 4 5 1 6m 4 5 1 4 1 6m b6 5 1 4 6m 1/5 5 1 4 1 6m 4 5 1 4 1 6m 4 ,Phil Wickham Song In My Soul (feat. Hollyn) chords,,,,,,,
Phil Wickham,Stand in Awe - Acoustic,0A3NOl2CcxvAONyi7a4VuW,5d1JhBfyb58upMXCZOdbQu,A,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 6m 4 6m 4 6m 1 4 6m 4 6m 1 6m 4 1 3m 6m 4 1 3m 6m 4 1/3 5 4 5 1 4 6m 4 6m 1 6m 4 1 3m 6m 4 1 3m 6m 4 1 5 4 5 1 4 6m 4 1 3m 6m 4 1 3m 6m 4 ,Phil Wickham Stand in Awe - Acoustic chords,,,,,,,
Phil Wickham,This Is Our God,6StHK5sgz9rjxVZv7CApW2,5d1JhBfyb58upMXCZOdbQu,C,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 b2 1 b2 1 6m 5 4 1 b2 1 b2 1 6m 5 4 1 b2 1 1/3 4 1 5 1/3 4 1 5 1/3 4 1 5 6m 5 4 5 1 b2 1 b2 1 6m 5 4 1 b2 1 6m 5 4 1 1/3 4 1 5 1/3 4 1 5 1,Phil Wickham This Is Our God chords,,,,,,,
"Phillips, Craig & Dean",From the Inside Out,0NQjU55zMDJ9ajgQIDOTLv,0g5OkLnQogzLrT9s5vw6kl,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4/6 5/7 4/1 4 1 5 4 1 5 4 1 5 4 6m 5 6m 4 1 5 6m 4 1 5 4 1 6m 5 4 6m 5 2m 4 6m 5 4 6m 5 4 1 5 4 6m 5 6m 4 1 5 6m 4 1 5 4 1 6m 5 4 6m 5 2m 6m,"Phillips, Craig & Dean From the Inside Out chords",,,,,,,
"Phillips, Craig & Dean",Open The Eyes Of My Heart,64wcG1acWdFa2H2Rj0E7Ku,0g5OkLnQogzLrT9s5vw6kl,Ab,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=3 3/b6 b7 3 5 3/b6 b7 3 5 3 5 3 7/b3 6 b2 6 1 3 4 7 b2m 6 1 7 b2m 1 3 7/b3 6 b2 6 1 3 4,"Phillips, Craig & Dean Open The Eyes Of My Heart chords",,,,,,,
"Phillips, Craig & Dean",Top of My Lungs,1oDc3IwNRnOLmc2zN2Dw4r,0g5OkLnQogzLrT9s5vw6kl,B,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 b3/4 b7/4 4 7 2m 7 5m 7 4 7 2m 4 5m 7 4 7 2m 4 5m 7 4 4/b3 2m 4 4/b3 2m,"Phillips, Craig & Dean Top of My Lungs chords",,,,,,,
Planetshakers,Nada es Imposible,6jQwsD6wK04Ijdt8uGUreT,5A0SFJQSdSjFHGcndiGT1s,C,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 6m 4 1 5 6m 4 4 1 2m 4 1 2m 4 6m 5 4 6m 5 4 6m 5 2m 4 4 1 4 1,Planetshakers Nada es Imposible chords,,,,,,,
Rebecca St. James,Above All,0W0T9CL6vOsMkdLMtttl5p,1SaELUYn7deVoQ9kGDGUD9,E,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 5 1 4 5 1 6m 5 4 1 2m 4 5 4 5 1 4 5 1 6m 5 4 1 2m 4 6m 4 5 1 6m 4 5 1 6m 5 4 5 1,Rebecca St. James Above All chords,,,,,,,
Renascer Praise,Ser Conhecido de Deus,7zFX99nO2DbgPu22Bwm8KP,2eYrf1zekGvHGRkl9DZyGR,A,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 6m 4 6m 4 6m 4 2m 5 1 5/7 6m 4 1 5/7 6m 4 6m 5 4,Renascer Praise Ser Conhecido de Deus chords,,,,,,,
Rend Collective,All That I Am,3UImcxIESoPnJf8Sf11FeI,11Y54BxlxC3UIAUkU2eadQ,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 6m 4 1 6m 4 6m 4 5 1 6m 4 1 6m 4 1 6m 4 6m 4 5 1 4 1 5 4 1 5 4 1 5 6m 4 5 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 6m 4 5 1 4 1 5 4 1 5 4 1 5,Rend Collective All That I Am chords,,,,,,,
Rend Collective,Burn Like a Star,1XuQ1OvqWnHXaVITDHiDGg,11Y54BxlxC3UIAUkU2eadQ,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 1/3 6m 5 4 1 1/3 6m 5 4 5 4/6 5/7 1 3m 6m 1/5 4 1 1/3 6m 5 4 1 1/3 6m 5 4 5 4/6 5/7 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 3m 6m 1/5 4,Rend Collective Burn Like a Star chords,,,,,,,
Rend Collective,Create In Me,5YMqyrX0Vyy4KwkblM1urT,11Y54BxlxC3UIAUkU2eadQ,A,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 5 1 4 1 5 4 1 5 4 1 5 6m 4 5 1 4 1 5 4 1 5 4 1 5 6m 4 5 1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 5 1 4 1 5 4 1 ,Rend Collective Create In Me chords,,,,,,,
Rend Collective,Let It Roll,4Lm1N9IrlvQI3b2vn4trpq,11Y54BxlxC3UIAUkU2eadQ,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=2m 1 5/7 4 5 2m 1 5 2m 1 5 2m 1 5 4 2 2m 1 5 2m 1 5 2m 1 5 4 2 2m 1 5 4 2 2m 1 5 4 2 5 4 2 2m 1 5 4 2 2m 1 5 4 2 2m,Rend Collective Let It Roll chords,,,,,,,
Rend Collective,Live Alive,7jNKhgNjdSLd4zwoe3mf4Q,11Y54BxlxC3UIAUkU2eadQ,A,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 4 1/3 4 5 6m 1 5 1 6m 4 1 6m 4 1 5 6m 4 1 6m 4 1 5 6m 4 1 6m 4 1 4 1 4 1 4 6m 5 1/5 5 1 4 1 4 1/3 4 5 6m 1 5 1 6m 4 1 5 6m 4 1 5 6m 4 ,Rend Collective Live Alive chords,,,,,,,
Richard Smallwood,Center of My Joy,1tJe2o78ZP97pHmtfcI8lu,4WIRlLxuzmZciQ8JS2b3jP,Eb,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4/1 5/3 1 4 5/4 1/3 1 5/3 4 4m 1/5 5 1,Richard Smallwood Center of My Joy chords,,,,,,,
Rivers & Robots,Fall Down,4SVekxpRZ72WOdnoL4mZS0,41yDmxekjnWShKi6nRmzZ4,F,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5/3 1 5/7 1 5 1 5/3 1 5/7 2m 6m 4 2m 6m 4 2m 6m 4 3m 6m 2m 4 5 1 5 1 5/3 1 5/7 6m 4 1 5 1 5/3 1 5/7 6m 4 1 5/3 1 5/7 6m 4 1,Rivers & Robots Fall Down chords,,,,,,,
Rivers & Robots,In the Family,2PCY3vPYmkaV8ymKVj53zp,41yDmxekjnWShKi6nRmzZ4,F,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m/1 6m 5 6m 5 6m 5 2m/4 6m/1 6m 5 6m 5 6m 5 2m/4 1 3m 7m 3m 6m 5 6m 5 1 3m 7m 3m 6m 5 6m 1 3m 7m 3m 6m 5 6m 5 6m 2 6m 2 6m 2 6m 2 6m 2,Rivers & Robots In the Family chords,,,,,,,
Rivers & Robots,Open Up,78pbuAg8JgNkaHjboVN0Pu,41yDmxekjnWShKi6nRmzZ4,G,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 3m 4 1 3m 4 1 3m 1 4 1 3m 4 1 3m 4 1 3m 1 4 1 4 6m 5/7 1 4 1 4 6m 5/7 1 2m 6m 5 1 2m 6m 5 1 2m 6m 5 1 2m 6m 5 1,Rivers & Robots Open Up chords,,,,,,,
Rivers & Robots,Perfect Love,5TLVOwWWGLmQq1Z1L8H4wa,41yDmxekjnWShKi6nRmzZ4,G,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 4 1 4 1 4 1 2m 4 6m 5 4 5 4 1 4 1 5 4 5,Rivers & Robots Perfect Love chords,,,,,,,
Rivers & Robots,We Have Overcome,5kw4tBzuZmZpmlzDHjAuAn,41yDmxekjnWShKi6nRmzZ4,C,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 1 6m 1 6m 1 3m 2m 6m 1 3m 2m 6m 5 4 2/#4 5 6m 3m 4 6m 5 4 2/#4 5 6m 3m 4 1 4 6m 1 4 6m 5 6m 3m 4 6m 1 6m 1 6m 1 3m 2m 6m 1 6m 1 6m 1 3m 2,Rivers & Robots We Have Overcome chords,,,,,,,
Rivers & Robots,White as Snow,2kcyJjMpflR5gireQrzf20,41yDmxekjnWShKi6nRmzZ4,G,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2m 4 1/6 5 2 3m 4,Rivers & Robots White as Snow chords,,,,,,,
Rivers & Robots,You Hear Me,2wES2psMlqRY6BW02cyfWv,41yDmxekjnWShKi6nRmzZ4,F#,ambient,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 5 1/3 4 5 4 6m 5 4 6m 5 4 6m 5 4 6m 5 6 5 6,Rivers & Robots You Hear Me chords,,,,,,,
Robbie Seay Band,"Oh, Love That Will Not Let Me Go",5GVvj2FmdNrZSuHqzeYG3x,4xPxYiZyp9SWFG3MIFkee5,C,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 6m 5 1 4 1 6m 5 4 1/3 5 1 4 1 6m 5 1 4 1 6m 5 4 1/3 5 4 1 6m 5 4 1 6m 4 1 4 1 6m 5 1 4 1 6m 5 4 1/3 5 4 1 6m 5 4 1 6m 4 1 6m 4 1 6m 4 ,"Robbie Seay Band Oh, Love That Will Not Let Me Go chords",,,,,,,
Ruth Sahanaya,Keliru,3dhMAwX7UpdZcxLpD8tpSI,2MoFaFNb7uknA3GxKqpMYz,C,pop,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=4 1/3 2m 1 b7 6m 5m 1 4 1/3 2m 1 b7 6m 5m 1 4 1/3 2m 1 b7 6m 5m 1 4 1/3 2m 4 1 b7 6m 5m 1 4 1/3 2m 1 b7 6m 5m 6m b7 1 4 1/3 2m 1 b7 6m 5m 1 ,Ruth Sahanaya Keliru chords,,,,,,,
Sarah Reeves,Faithful,0UAZGHyrzJcgrXGu2EUK7J,2vGA5qCDLZGW6exRQgKfLL,Bb,pop,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 5 4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 4 1 5 6m 4 1 5 6m 4 1 5 4 6m 5 3m 4 6m 5,Sarah Reeves Faithful chords,,,,,,,
Sebastian Demrey & Jimmy Lahaie,L'amour De Dieu,2eR8KIuNfyu1QiIbYklXkA,4boXCFW88xIa9K94eBJyMX,D,french,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 5 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 5 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1,Sebastian Demrey & Jimmy Lahaie L'amour De Dieu chords,,,,,,,
Selah,Glory,6nh1GKzP9nbCRNu3T0jsE7,5dZiRoY9Vpp6qrxqXNRwPE,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 2m 4 1 6m 5 1 6m 4 5 1 6m 4 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 2m 4 1 6m 5 1 6m 4 5 1 6,Selah Glory chords,,,,,,,
Shane & Shane,Give Me Jesus,0RsaQMxAuonHIVM7pjQm6S,2LFbgsbEhfilNpQYW7mied,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 4 1 6m 4 1 3m 4 6m 1 4 1 4 1,Shane & Shane Give Me Jesus chords,,,,,,,
Shane & Shane,My Portion,4dEmWwUAXMKMyOkITc6N8L,2LFbgsbEhfilNpQYW7mied,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4/1 b6 4/1 b6 1 5/7 6m 4 5 b2 1 5/7 6m 4 5 b2 1 6m 4 1 5 b6 6m 4 5 6m 4 5 b2 1 4/1 5 4/1 5 4/1 5 4/1 5 1 5/7 6m 4 5 b2 1 5/7 6m 4 5 b2 1 6m ,Shane & Shane My Portion chords,,,,,,,
Shane & Shane,My Worth Is Not In What I Own,68D30RLrJnydLgxB14xNtq,2LFbgsbEhfilNpQYW7mied,E,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 4 5 4 4 5 1 1 6m 1 4 4 5 1 1 1 1 6m 1 4 5 6m 4 6m 5 4 5 6m 4 5 4 4 5 4 4 5 1 1 b6 1 1 6m 1 1 1 1 6m 4 1 4 5 6m 4 6m 5 4 5 6m 4 5 4 4 5 4 4,Shane & Shane My Worth Is Not In What I Own chords,,,,,,,
Shane & Shane,"Praise to the Lord (Joyful, Joyful)",606r72SXVOgvGR6FG5YH8E,2LFbgsbEhfilNpQYW7mied,Bb,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 3m 4 5 1 3m 4 5 1 1/3 4 1 6m 5 2m 6m 5 1 2m 6m 4 1 3m 4 5 1 3m 4 5 1 1/3 4 1 6m 5 2m 6m 5 1 2m 6m 4 1 3m 4 5 1 3m 4 5 1 1/3 4 1 6m 5 2m 6m,"Shane & Shane Praise to the Lord (Joyful, Joyful) chords",,,,,,,
Shane & Shane,Psalm 27 (One Thing),6z7xSMRwhqRuJchUlw2N76,2LFbgsbEhfilNpQYW7mied,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 6m 5 1 6m 4 5 4 1 5 6m 4 1 5 4 1 5 6m 4 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 6m 5 1 6,Shane & Shane Psalm 27 (One Thing) chords,,,,,,,
Shane & Shane,Psalm 34 (Live),6JIBqMgc90xVGcfKkfrJ7P,2LFbgsbEhfilNpQYW7mied,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=2m 6m 2m 5 6m 2m 6m 2m 5 2m 6m 2m 6m 2m 6m 5 2m 6m 2m 6m 5 2m,Shane & Shane Psalm 34 (Live) chords,,,,,,,
Shane & Shane,Psalm 51 (Wisdom in the Secret Heart),1L19bpoY8Vp8JiQzazWq8s,2LFbgsbEhfilNpQYW7mied,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 6m 5 4 1 5/7 4/6 5 1/3 4 1 4 6m 5 4 1 5 6m 1/3 4 1/3 4 5 6m 1/3 4 1/3 4 2m 4 2m 4 2m 4 5 4 1 5/7 4/6 5 1/3 4 1 4 6m 5 4 1 5 6m 1/3 4 1/3,Shane & Shane Psalm 51 (Wisdom in the Secret Heart) chords,,,,,,,
Shane & Shane,There Is a Fountain (Full of Love),1ZoIscSn8Hdcs8tXodPak6,2LFbgsbEhfilNpQYW7mied,B,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4/6 1/5 3m 6m 4/6 1/5 5 1 4 1 5 1/3 4 1 6m 5 1 1/3 4 1/3 4 5 1/3 4 1 6m 5 6m 4 1 5 1 4 1 5 1/3 4 1 6m 5 1 1/3 4 1/3 4 5 1/3 4 1 6m 5 6m 4,Shane & Shane There Is a Fountain (Full of Love) chords,,,,,,,
Shane & Shane,There Is None Like You,5DWb6wwWVYZZbM0FMzuNTC,2LFbgsbEhfilNpQYW7mied,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5/7 6m 4 1 2m 5/7 1 5/7 6m 6 2m 5/7 4 1 5/7 4 5/7 4 5/7 4 5/7 1 5/7 6m 1 4 5/7 1 5/7 4 5/7 1 5/7 6m 1 4 5/7 4 5/7 4 5/7,Shane & Shane There Is None Like You chords,,,,,,,
Shawn McDonald,Captivated,2KKUvP8Mn8IFz3FO7ye3GH,0alRw2BasYQZdFSJLfLbIY,F,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 4 1 6m 5 4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 1 4 2m 1 6m 5 4 6m 5 4 6m 5 4 6m 5 4 5 4 1 5 2m 1 5 2m 1 4 2m 1,Shawn McDonald Captivated chords,,,,,,,
Shawn McDonald,FireFly,4Kc5Qat7obzrnr8wiD19fK,0alRw2BasYQZdFSJLfLbIY,C,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 6m 5 4 6m 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5,Shawn McDonald FireFly chords,,,,,,,
Shawn McDonald,Hope Is Right Here,5Ipa7NHCIGiQYYrh8l0gZO,0alRw2BasYQZdFSJLfLbIY,B,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 5 6m 4 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 4 1 6m 5 4 1 6m 5 1 5 6m 4 6m 1 4 5 6m 1 4 5 1 5 6m 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 1 5 1,Shawn McDonald Hope Is Right Here chords,,,,,,,
Shawn McDonald,Open Me,1Qg9sKRAYVhyZRquOVVkX5,0alRw2BasYQZdFSJLfLbIY,G,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 5 4 5 6m 4 5 6m 4 5 6m 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 5 6m 4 5 6m 4,Shawn McDonald Open Me chords,,,,,,,
Shawn McDonald,The Space Between Us,5dauZHVLFMM67B6B48Httg,0alRw2BasYQZdFSJLfLbIY,D,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=4 5 3m 4 5 3m 4 5 3 4 5 3m 4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 4 5 3m 4 5 3m 4,Shawn McDonald The Space Between Us chords,,,,,,,
Shawn McDonald,We Are Brave,6mEINGDE1N3hOOCm41I25a,0alRw2BasYQZdFSJLfLbIY,C,alternative,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 6m 4 1 5 3m 6m 4 1 5 3m 6m 4 1 5 3m 6m 4 6m 4 1 5 3m 6m 4 1 5 3m 1 5 4 5 4 5 3m 6m 4 1 5 1 5 6m,Shawn McDonald We Are Brave chords,,,,,,,
