artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,pop,,review,,,34
Mick Harvey,5RyAbJ3y4yw8EbDcRblB8S,,,review,,,2
WILD,0jcaMhfyinUx3Pj8w4nmWZ,pop,,review,,,13
Suriel Hess,5MLIxVYkY4Fc2dwdaYSS8G,pop,,review,,,2
We Are The Union,4AAXAVOZ3fw7M8ILLrKLvs,punk,,review,,,2
Snooks Eaglin,4ReGayOtLkcAsNi6d2n7LS,jazz,,review,,,4
Romance on a Rocketship,1XsE995nQlRygtN1vcT5vm,pop rock,,review,,,2
Michael Cera Palin,4GyAROzBnWHCBr638r5TVP,alternative,,review,,,2
The Forecast,4NXEnIwXzn1UfT6tmmQxEB,,,review,,,3
Smokey Bastard,1hMdCc6Bzz9cB05C7UTEY8,punk,,review,,,2
Eagles Of Death Metal,02uYdhMhCgdB49hZlYRm9o,rock,,review,,,6
Cast - Liv and Maddie,57CDYxWdpuotIR3uY5QzPy,,,review,,,2
LUNA AURA,18UrIT17pqz5fG7J85iwSh,,,review,,,1
Haux,1ifC4znYCvmMSJ0rght5JS,country,,review,,,6
Cher Lloyd,4m4SfDVbF5wxrwEjDKgi4k,pop,,review,,,11
Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,rock,,review,,,1
Wrabel,7r2uG6BlFXKcwmh9ItqlII,pop,,review,,,9
Far East Movement,698hF4vcwHwPy8ltmXermq,rap,,review,,,1
Tesla,0dgnITyIAN4NrmUVisvxHU,rock,,review,,,15
Holly Valance,7gRmesSjINzb4xXApfMV5E,pop,,review,,,2
BAEKHYUN,4ufh0WuMZh6y4Dmdnklvdl,pop,,review,,,9
Dear Jane,6V1SwiosQqf5XvmoTMCGa9,pop,,review,,,1
DA PUMP,3NRXKeatDxKe4apH6XawKX,pop,,review,,,1
Shinsei Kamattechan,1ZnuqrjIR4q8zhgriUYsSo,rock,,review,,,2
Ivory Layne,4QtjFIgtyBbtj0uIRIJcpj,,,review,,,4
Leonardo Favio,7JWJRzjFr2Qt5yB9ondmoq,pop,,review,,,2
Elis Regina,0yFvXd36g5sNKYDi0Kkvl8,jazz,,review,,,1
Jay Chou,2elBjNSdBE2Y3f0j1mjrql,pop,,review,,,1
Ancient Astronauts,09JW90QIws2Z3H8hxL5fFN,rap,,review,,,1
Frank Walker,6rcE30MaP92XafelMNZ2Sq,,,review,,,3
Miniature Tigers,7xWU2A2lw1xf4zTjKhkrGK,,,review,,,19
The Crests,64vw6q9ZBTop3Tf2ol1x4U,,,review,,,2
Hladno Pivo,4xpR0pcirJ1jPuQC4XVQV7,rock,,review,,,2
Jeremy Enigk,6jUpCAtHPCEowkiAo4bpWK,punk,,review,,,5
Chris Janson,60gmlHZmT16wiO9GiXKYK9,country,,review,,,12
Fools Garden,0jRqFvRKCDryHOgrgFqsKG,pop rock,,review,,,1
Noak Hellsing,47WlUGFrUj1hDhjzX1l6nc,,,review,,,3
Michael Patrick Kelly,4OGiMt96TFUKkKWf7Imlno,pop,,review,,,5
Tara Nome Doyle,4juPbQZA8Z5lkQYtd4pNmv,country,,review,,,1
Oscar Blue,1LSKJziUwTOlquPaHzHt4Z,,,review,,,1
Helen Jane Long,4AChEoOg2kLbShMIN3jgxX,,,review,,,1
Boatkeeper,50KHQF16VC7NeTwFNnKoJ5,country,,review,,,1
Coque Malla,2VR9eUwDCe6jccal0ZQ5FV,pop rock,,review,,,4
Maria Tyyster,19YqHgNxQcqjhFhNpHnfvy,,,review,,,1
Astor Piazzolla,7dsugSamBB7enWE2IrlbFg,,,review,,,1
Bryan McCleery,3rObLZdf0Oo2pr06KSZlD1,pop,,review,,,2
Mike Shinoda,6xBZgSMsnKVmaAxzWEwMSD,rap,,review,,,6
Christopher Martin,3dXC1YPbnQPsfHPVkm1ipj,reggae,,review,,,7
The Underdogs,1XrGrnWzHT5C3BS0N6Ii7D,rock,,review,,,1
Just Kiddin,4bazJLWIv8CuqmgxJRiGqo,electronic,,review,,,1
Bonnie Banane,5krZkab66mF2eexXFJv0A6,pop,,review,,,1
Aisha Badru,3vsVCHUe68gqUMIZwaVUIK,country,,review,,,4
The Breeders,1xgFexIwrf2QjbU0buCNnp,rock,,review,,,6
Ramin Djawadi,1hCkSJcXREhrodeIHQdav8,,,review,,,2
Palette Knife,2NjNeRA9xtah9fJGCQOxNf,,,review,,,1
Letter Day Story,2DQsTcDI6YQaIKgY1FjH1M,pop rock,,review,,,2
Kaiser Chiefs,0LbLWjaweRbO4FDKYlbfNt,rock,,review,,,5
The Paranoias,4xR0a2qurNH1PUikEUi6kB,,,review,,,1
The Cheetah Girls,4ntkql3f3ect7NDRUJ7aAY,pop,,review,,,9
Trey Gruber,30nPI43bKTTpHGRCE6hXfh,rock,,review,,,3
Great Grandpa,1Hs5RG6WIwUSJLxRYWaOW6,alternative,,review,,,1
The Canadian Tenors,3O5v1qkExBx2B6i9WTWhOE,pop,,review,,,3
Fobia,3SqzxvGCKGJ9PYKXXPwjQS,rock,,review,,,1
Vicki Yohe,2ePc8jGwsMZtgQemYDJLY7,,,review,,,4
Kelleigh Bannen,6C7VkLRszFSbRkKNhEvBST,country,,review,,,2
Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,pop rock,,review,,,31
Kristin Hersh,6ZWUhhSv3IahZyW5keNSxK,alternative,,review,,,1
Survival Kit,6y4xLJVHw1bnk6N7ZfS4s2,punk,,review,,,1
Jorma Kaukonen,55CXG5KDJpRYwBopfYAJHa,jazz,,review,,,1
Joann Rosario,4i7ABzLzb1JhYq3Js3MXnJ,,,review,,,1
Richie Spice,3PqSrKPGZXefu4krgFCZSP,reggae,,review,,,5
Eduardo Mateo,3nL900KIKlV6HBTI4W0pCx,pop rock,,review,,,1
Toh Kay,3ASyBGOeYD6Sk0Vccg8sBW,punk,,review,,,15
Papercuts,5fN7QZumpTbySswZyiWKXn,pop,,review,,,3
Caamp,0wyMPXGfOuQzNR54ujR9Ix,country,,review,,,44
Sol,5mYS4mPFCpxvQwGU8rT43a,rap,,review,,,1
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,country,,review,,,13
Georg Kreisler,56snND3YyUX2aZQVXwgLeq,,,review,,,1
Jesse Sykes & The Sweet Hereafter,02ojXsd1103Qc2uU5uhJHZ,country,,review,,,1
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,electronic,,review,,,22
Ankur Tewari,1ciT67XXpG2HOVsLQjKdv6,alternative,,review,,,4
Carter's Chord,5H5wyNPDbhmBYxF1arP5b9,country,,review,,,1
Notions,6fN3ZJDwsMKEInS1STuotC,metal,,review,,,1
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,pop,,review,,,28
Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,alternative,,review,,,33
Lyla Foy,3cwKDuj7rWyhvCM4lMTDps,,,review,,,1
U.K'S,5fwO4kRZVXejmFhRAsDrON,rock,,review,,,1
Stone & Charden,4ndPdP6aVSDCvhsjOHLGjb,pop,,review,,,1
Bishops Green,4qekz4ZfoSIDck84h2nIy7,punk,,review,,,1
Brandy,05oH07COxkXKIMt6mIPRee,soul,,review,,,12
Raul,6EJ4mFJMPWz9lHCNP36vOC,pop,,review,,,1
Luis Silva,3B53VdSraW2MeEeLYAvEs1,pop,,review,,,2
Aaron Watson,5BKzvAPtNXnt0LwzGvKOH3,country,,review,,,48
Almklausi,3f56dbtoRz7bucWJUeofzK,,,review,,,2
Oehl,0LLCimRswRk6Ks5oBJ4Abp,alternative,,review,,,3
wüsh,4UpdjtYWiLUuaFT18TefcK,,,review,,,1
Tanju Okan,4cuKvPTMHl5NwNjdukeWYb,pop rock,,review,,,1
Jill Johnson,2aaGbpl5Y2ykZsNFZM6ofw,pop,,review,,,2
awfultune,1vkWdqcabQ1swciXipkLBj,alternative,,review,,,6
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,pop,,review,,,12
The Game,0NbfKEOTQCcwd6o7wSDOHI,rap,,review,,,2
Itaca Band,1tQtaouRCs37gaJVi7HTYR,reggae,,review,,,2
Pi Ja Ma,4Rvd84k54Bx41YK2kH3GoA,pop,,review,,,2
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,rap,,review,,,11
CeCe Winans,3qfrrrSO7utFdJkM2tvMRb,,,review,,,11
Revolverheld,5FYfIAuN8mV5KgVtugwfc0,pop rock,,review,,,9
La Luz,6QRlkjrHz5A62mqeNZz7t3,pop,,review,,,10
Sons of the Pioneers,1gfIkFZ4hIs2gETkRVaY68,country,,review,,,2
Jim Lauderdale,0C6MCOqzlXMdX8Ij0mR6ct,country,,review,,,1
Mai Kuraki,4x3GOic9xXFOoOBrEMuvN9,,,review,,,2
Y&T,49Cw140t9jupn4S3udehoP,metal,,review,,,1
Michael Prins,02uBraNVAgl8ue5bG8B87m,,,review,,,1
American Football,5FwydyGVcsQllnM4xM6jw4,alternative,,review,,,6
Michael Penn,4GcBbZ5wVhNABLzm4MpJqG,pop,,review,,,2
Lucette,1OlzK1kHcdTcduXcdXHYXn,electronic,,review,,,1
The Duhks,3F1UUl8aL6qADrbAYw5VHY,country,,review,,,3
Devin Kennedy,6xRlQCMpg8bmkHlluqDF7Z,soul,,review,,,3
Plastiscines,6L3Af26OWMQw1uHTcxTVxP,rock,,review,,,2
HONEYMOAN,5J9s2Y6roGagMAipTa5XqV,alternative,,review,,,3
Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,,,review,,,1
Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,alternative,,review,,,10
Hong Dae Kwang,6uzSh44SrjshRLiZ3qt8hp,pop,,review,,,1
ELIJAH MOON,7zaX4YOtBF5zM86q4qUdKP,,,review,,,1
Rachel Taylor,4tiMiMwK4tAO2QVJHfZFhg,,,review,,,2
Jürgen Peter,2kNQLX9LYAGkl3yjopXUdN,,,review,,,1
Gentleman,5tlNJfV9UIpgnbWmvUEFu7,rap,,review,,,19
Gisbert Zu Knyphausen,2tDVKS41XWT3vvy4A3ZbcV,alternative,,review,,,5
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,,review,,,7
Crystal Shawanda,31X6W8Y4y9E0G78r5Y2rXG,country,,review,,,2
Jeff Bates,6MaIFcQgc3Buqm4eCu3yU8,country,,review,,,7
Matt Hammitt,0o77vi5tCsW348tzvdjNPw,rock,,review,,,1
Amely,6AjPiGacexlUKYQ3dePBjv,pop rock,,review,,,3
Tanmaya Bhatnagar,1kzKlwoZunQPBWRLCZ7ZvS,alternative,,review,,,2
The Morning Light,7bg02e2uaumWExxQWrJexx,alternative,,review,,,1
Jubiläumscast Wien 2012,1bRIcIG2mjeX3QXMLkVxty,,,review,,,2
Chairlift,7hAolICGSgXJuM6DUpK5rp,alternative,,review,,,11
Dan Zanes,2iYByRd5wrZXBbmTyrISfC,country,,review,,,2
Juelz,04p1jV00pBnrmh2rKl0jnT,rap,,review,,,4
Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,country,,review,,,36
TLC,0TImkz4nPqjegtVSMZnMRq,soul,,review,,,2
Kottonmouth Kings,0jx4hPtb5enLdBDdHKuSgf,rap,,review,,,1
Philip Boulding,599nspu7rQvHHTHfOe1aCk,country,,review,,,1
Lange,0zgmzl8NLEOsqYNOQcSmAA,electronic,,review,,,2
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,pop,,review,,,11
Jimmy Martin,5Xwgp3LVYzHtRnio8TbzWz,,,review,,,1
Clara Benin,5ebPSE9YI5aLeZ1Z2gkqjn,alternative,,review,,,2
Fortuna Ehrenfeld,7xs1dZEBvPCk2zktBhVeKb,alternative,,review,,,1
Atif Aslam,2oSONSC9zQ4UonDKnLqksx,pop,,review,,,42
The Real McKenzies,1YczG6BNjM9XAnw64RqnXi,punk,,review,,,19
Chill Bump,4Dg91FdjVPhAehoV0IBeLd,jazz,,review,,,1
Brian Littrell,50eWbXhi4dqiodRsW73spI,,,review,,,1
Boys of Fall,0ILEjQuglCTYQkTrKGQvj5,pop,,review,,,7
Amorphis,2UOVgpgiNTC6KK0vSC77aD,metal,,review,,,11
Ebba Forsberg,1MrzQFvlf2DzLE1qP98ehk,,,review,,,1
Mugison,0tcAr5iQkX49C7AjuhAtC2,pop rock,,review,,,1
Novedades Carminha,52la6ts4higk3sqyFC3aTg,pop rock,,review,,,3
Hamdi,7vvicoei9BbKpZix8qSeLg,,,review,,,1
Los Gliders,3hzte6Ma86NBrxRt1c8kGI,rock,,review,,,1
Gorgeous Bully,2rTfAlIGCbL5KEsonGRCnt,alternative,,review,,,2
In Vivo,4JP0PViptFoj9RzQYuihk6,country,,review,,,1
Burning Spear,6qaKS0nzGP4hfjl4aFZmEU,reggae,,review,,,2
The Happy Fits,73rPcaYEhBd0UuVZBqqyQJ,alternative,,review,,,25
Joywave,1UfzhwcOR4yfX7yHTPfC9m,alternative,,review,,,13
Crosby Loggins,1XMyelskjrdVKYhWrPfD1X,,,review,,,1
Zion,1pgDilWYDWLoOgGjf1iHNu,reggae,,review,,,3
Clay and Friends,0lF1vCOKBjs21HtxkGmWIm,alternative,,review,,,1
Warner Mack,6aozibRgLlfmgV3Opj6rwr,country,,review,,,1
Markus Schulz,6OO0PboZcIWUWL7j2IyeoL,electronic,,review,,,1
Schandmaul,388Jc5WX2TxTOgGwXidDM7,metal,,review,,,2
Andrew Wartts And The Gospel Storytellers,1iNBxyK1v47aXWlRjT6bHr,soul,gospel,candidate,,,1
Bigwig,5sBf8ZpK2u8VXjsJ0e6Kma,punk,,review,,,14
Ivor Biggun,0fIliI0oglPkkLHsr1lFcd,,,review,,,1
SOAK,4PLsMEk2DCRVlVL2a9aZAv,alternative,,review,,,5
Cinnamon Chasers,3q7uty73JMtjzCSJdGQD7B,electronic,,review,,,1
Too Close To Touch,2XziUthG3Ug3eiWuE5KRsp,rock,,review,,,3
Iceage,03hlOXqRyyXO3ectp3eEbU,pop rock,,review,,,4
Maureen McGovern,3bnf5pPVQFWv762IiavilV,pop,,review,,,1
Adrián Berra,3w9xEAItKEIFjQoR88mtsO,alternative,,review,,,1
Free Throw,49b68DLRK5eCbtJf7Xx4Cc,alternative,,review,,,4
Ana Popovic,5kPUAJihniO5WfEfbOCjLf,jazz,,review,,,1
bülow,5vBrKGOjN10BMwB0cJADj4,alternative,,review,,,3
Buck 65,6jbuMVAvWgoPxEb1wMglyz,rap,,review,,,1
Addison Road,1Xjo0MmVXZVCNpUSLPCogR,rock,,review,,,3
Roo Panes,0XHM5ZNJDU8e4CfbWMeSzC,country,,review,,,28
Sammy Davis Jr.,1NAWG3AngjBXyKbmPaz92D,jazz,,review,,,1
Mr FijiWiji,2uEo8Rajpdz1AqineCVLHq,electronic,,review,,,3
S Club 7,0HNGrIbq1ZNO2mTp3tMW4L,pop,,review,,,6
Walter Trout,12LgviUQ9DbfYJJ9niDWRq,jazz,,review,,,1
I Set My Friends On Fire,2QF7jwUc5zgjSbOTYh1xV0,pop,,review,,,2
Grumpster,6aUzts6HmxY9CVr6U5hILq,alternative,,review,,,2
The Pack a.d.,2gbOUPIhea9nrCmAeZBgpo,rock,,review,,,4
Otis Redding,60df5JBRRPcnSpsIMxxwQm,soul,,review,,,5
A*Teens,5zMgvYBz4AW0gFyPtg7fR9,pop,,review,,,4
Mandy Moore,2LJxr7Pt3JnP60eLxwbDOu,pop,,review,,,8
Martin Jondo,0rjQs0BXlxtEniNqvD3zNQ,reggae,,review,,,3
Jamule,4sVieJlKgpZ2k9ESNS5IdN,rap,,review,,,1
Oasis,2DaxqgrOhkeH0fpeiQq2f4,pop rock,,review,,,7
ELIF,65AzRSW0jKSs0WtttEXrOw,rap,,review,,,1
Delroy Wilson,10j5vcbnSBWXZ1WYyv2a2D,rock,,review,,,2
Chimène Badi,04kcokUKRXC8btCcOMLi8z,pop,,review,,,1
Les Innocents,4yBNT94b6M3yRNVLIy8RhP,pop rock,,review,,,1
Archie Bell & The Drells,1kupwLFpHALpmhp5qol8xH,soul,,review,,,1
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,rock,,review,,,5
Dani Martín,3AIPhNgeF9S1Kyg9Yy3UQW,pop rock,,review,,,14
Example,6Vh6UDWfu9PUSXSzAaB3CW,electronic,,review,,,5
ToppDogg,03Ejz4OkKzGnTRKZE3KwRN,pop,,review,,,1
Formula V,71Hp04UVv3eXJAn3BGsKJe,pop,,review,,,2
The Mary Wallopers,7aLfd5azGVKmim6H38mZk2,country,,review,,,1
Glass Tides,3ss8CCHIds5hKnQ9un3dU0,,,review,,,1
Nas,20qISvAhX20dpIbOOzGK3q,rap,,review,,,4
Boyinaband,7kfzadZaOgR90Tp8OYH5gM,pop,,review,,,1
I See Stars,3iCJOi5YKh247eutgCyLFe,metal,,review,,,12
Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,reggae,,review,,,1
ATEEZ,68KmkJeZGfwe1OUaivBa2L,pop,,review,,,34
Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop rock,,review,,,68
Squirrel Flower,7bI1v9NGBBhq8iGfytctni,alternative,,review,,,1
Santino Le Saint,49WBtnIs3VA1tHR7jQG1F6,soul,,review,,,3
Chevelle,56dO9zeHKuU5Gvfc2kxHNw,metal,,review,,,53
Hayden Calnin,19OAtq7pNHnBRKJORFeahx,alternative,,review,,,5
The-Dream,1W3FSF1BLpY3hlVIgvenLz,rap,,review,,,2
Deptford Goth,3f8b2H7fazJlShrwj38XiS,pop,,review,,,1
Thelma Plum,0C6qzW0Am8OVyHSoT57fnC,alternative,,review,,,1
Orthodox,0DkKBTgWxBnvYsOXDaoTVP,metal,,review,,,1
"Football, Etc.",2PxyBZt0Dgp57wZUHkzKmW,,,review,,,5
Vansire,6ft7JnxMyZhp7N52qzHymY,pop,,review,,,15
Motorcycle,7DZ9xBelM79Mlk3Weia4oD,electronic,,review,,,1
SirensCeol,4MLO0CjZZIw0FgBDGnj3K4,electronic,,review,,,1
Tweaker,1rVJAf8lbrctRZklAtsyXx,metal,,review,,,1
And One,6OAueBADydAjR5lP5NqTvv,pop,,review,,,1
Fountains Of Wayne,1pgtr4nhBQjp9oCUBPyYWh,pop rock,,review,,,36
Aaron West and The Roaring Twenties,59cc2f0IvGu6YVEtY4cS0p,alternative,,review,,,11
SHINee,2hRQKC0gqlZGPrmUKbcchR,pop,,review,,,21
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,rap,,review,,,3
Miracle Musical,2FRXiAz5Uz78LLLSwEUhLt,alternative,,review,,,1
Pajaro Sunrise,32QlIuGzOsKVaQzQrSGOPq,rock,,review,,,5
Ninet Tayeb,4oEhVAb4wkpqQbOqVMroI4,rock,,review,,,1
convolk,3ddT1Q3KQAm1G7UcIfz5KJ,rap,,review,,,2
Rekha Bhardwaj,3cqeO3muWIW5uSmUDNCmyT,,,review,,,2
Armor For Sleep,7eSbps3Uha3MMBNWhMYa2H,pop,,review,,,13
BRADIO,4bykb0rz2eT2t2kzihCsne,pop rock,,review,,,1
Moe Bandy,7s7Q0xacR6ShONfklPYcPz,rock,,review,,,10
Bootstraps,0x5TKpXlF0dsnMNB2xOYXz,pop,,review,,,3
Marca MP,44mEtidu0VdRkIqO4IbkNa,,,review,,,4
Neko Case,4Cedjq5BQL3MhapRvDpFED,country,,review,,,56
Freshlyground,7AcV1lk8Zrgo1691PDWEle,pop rock,,review,,,3
Taylor McFerrin,0yLmsf6RBPYqm6hvFJCPg6,alternative,,review,,,1
Jakob,4ub2v80S4RIceZRGnlhjTr,pop,,review,,,3
Popa Chubby,76EaAz0oJVx8IbnUbDOPmD,jazz,,review,,,3
Gackt,0MebO9MFNvedjUBsPGo0YN,pop,,review,,,4
Ringo Deathstarr,3sWLSYm3MFYosc4AZhwajg,alternative,,review,,,1
Dread Mar I,1aw0Cdl1DIrtUrUA6fGbAR,reggae,,review,,,13
Kurt Carr,3HPpUSemwpvcLFn5RBvUwH,,,review,,,1
Alvin Lee,6R7WjUX7Fk4zHPEHSdqEkY,jazz,,review,,,4
Live Lounge Allstars,1FN3UEetBb2iNjcNAmrv4r,,,review,,,1
Classified,7t6GsqGAwrj1kwYbvNX0hN,rap,,review,,,1
Maja Francis,0RxWnw4aoWwxXsC2cdCj4c,pop,,review,,,2
Aberdeen,6yr1ctYVijaonVg9CEqGCl,,,review,,,2
Mocca,7jm6MsWHPzZETR9JkAVaQQ,alternative,,review,,,3
Hymns on Piano,32DWM2tctxuDatAYWHjCtC,,hymn,candidate,,,31
Sin Dios,6HTqd6BtArXv7o8jvpFIVG,punk,,review,,,2
Tweet,6zDBeei6hHRiZdAJ6zoTCo,soul,,review,,,1
GoldFish,0uRdK8gy7fXJGRywrlmPM7,pop,,review,,,2
Houston Marchman,2JJkv5ewwszB058UOVn7te,country,,review,,,1
Dikshant,0kTAB5SUakX286t6K7J3QR,,,review,,,1
Mates of State,4IELX7NrLBXuw8f51cUZuM,alternative,,review,,,1
Tryo,4ZP3CHz28XWVLGiaVVWuLj,pop rock,,review,,,13
The Dublin City Ramblers,6nXiCNSYAvQcYAXcJBN6l0,country,,review,,,1
Louis The Child,7wg1qvie3KqDNQbAkTdbX0,pop,,review,,,10
The Skints,39k4UDTgsWe6NCi6hgnfc1,reggae,,review,,,6
Erin Kinsey,5TtSGhhCPt56x4ZPfg7DFq,pop,,review,,,2
MarMar Oso,5rGbtFeEVjymN6xzE8opA6,pop,,review,,,1
The Icarus Account,69IPe8IdY8UuUkbTA47qUn,pop rock,,review,,,4
MACE,7gjqZ8coFZimZDtdk04WP1,rap,,review,,,1
Bryan Popin,6jfghB5jl6RMXoiXqldVhz,soul,,review,,,1
Tlen Huicani,47dC2tIVeFjNtRXcCE53O8,country,,review,,,4
Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,,,review,,,1
Pearls Before Swine,01UrELDCYrQ6wrFArNbidS,country,,review,,,2
Miguel,360IAlyVv4PCEVjgyMZrxK,soul,,review,,,21
Pieter Embrechts,329LDCoGezrPu43skOa0tH,pop rock,,review,,,1
Ben E. King,3plJVWt88EqjvtuB4ZDRV3,rock,,review,,,1
Tigertown,35qLEcmYiuYpOMDuAO8BYh,alternative,,review,,,1
TK & The Holy Know-Nothings,2j3EKaRC7ZfBFiQQdBCwZG,country,,review,,,1
Ari Abdul,25jJ6vyXwTRa0e6XCcdR6U,soul,,review,,,1
Ron Sexsmith,2wXBWJhbm1gfEVjyEEuhDH,alternative,,review,,,55
Captain Tractor,4zED0XFewsiH36pdfLQbsT,alternative,,review,,,1
Worst Party Ever,2bLENLdxlsq2xbvzMa1SUG,,,review,,,11
St. Paul & The Broken Bones,4fXkvh05wFhuH77MfD4m9o,soul,,review,,,14
FOTOS,5DFyN7JnONszNRYzksbjrD,alternative,,review,,,1
Animal Flag,2McsStc6upTOqNbZjqFQEi,,,review,,,1
Sofia Ellar,0zuqz96cs1dQcxc2FpLPcR,pop rock,,review,,,13
The Smile,6styCzc1Ej4NxISL0LiigM,punk,,review,,,3
Waking Ashland,2GCF64QmPWSaklaXugA9Us,rock,,review,,,7
Francis Lemarque,0V66xtb6Cwy4yPAqgUQnzk,country,,review,,,2
Michael Wendler,3nrxbDUVMUDDrBCRposrDL,,,review,,,1
Emily Nenni,63BuZ8jcRTEc8SLZdGlXQy,,,review,,,1
Mark Whalen,190DHPJLNML45FthZiizQi,pop,,review,,,1
Weki Meki,5LWkv2hDbDwZL3zNwZYNPx,pop,,review,,,3
The Last Shadow Puppets,2Z7UcsdweVlRbAk5wH5fsf,pop rock,,review,,,23
Park Hyo Shin,57htMBtzpppc1yoXgjbslj,pop,,review,,,2
William Sheller,2fJzcOo1URtFQr5rkF5kC8,rock,,review,,,4
The Marcus King Band,0tgaHqkU1p7QhBUIzKXVU9,jazz,,review,,,13
Marietta,6vCs4rj3rvYAX3l7dEiPq9,alternative,,review,,,3
The Jarmels,7e5v9t1Ld1T9cQMBiRY3K6,jazz,,review,,,1
Emily Haines & The Soft Skeleton,1b2U0VT1Z4ACqOihBL1fgw,,,review,,,4
Los 3 Sudamericanos,4sHTMbEiZPDJ2vYZghdB9P,,,review,,,2
Wednesday,4j7DrazfBZLLD0OrVoAtEe,alternative,,review,,,6
Christine Kane,524cQ8ZJgjm2cstwQUMyKG,,,review,,,1
benny mayne,2R2Yg2qPloNOTOfqxfXX7l,soul,,review,,,1
Jebroer,7jp5R1aY7kmwBYX3jIu9yk,,,review,,,1
Kate Price,7CDfTyAILAyJAPLldHSnGk,country,,review,,,1
Braxton,3yOWDl4RunYUhE6dWCXhp4,,,review,,,1
Ilia,1DEAb5kRUXqxLggMxLbuEh,rock,,review,,,2
Fantan Mojah,224iUwyJmK9mbPT0aLtS5W,reggae,,review,,,1
Abhi Saikia,75TbaZDC0c1THOyhuknOA5,pop,,review,,,1
poptropicaslutz!,08DN8ZbOSeuTELiQjc4Jl8,pop,,review,,,1
Laura Cantrell,6cd8cLjU1djVQEBUn1UsJZ,country,,review,,,1
Bishop Clarence E. McClendon,07RjqUJqXNBWTlY6opwjtj,,,review,,,2
Funambulista,16UAI1WxiKCIKd4NHtFt2U,pop,,review,,,11
The Dirt Daubers,3ReEQiErbGXctjBteIvbor,,,review,,,1
Stephen Fretwell,6xdlt4biT0b4DKB3DMAfoj,rock,,review,,,11
Tennessee Ernie Ford,7u6FSuqT3SWE2kO8rNVjfp,country,,review,,,1
JAHSTA,7uckYmsko39jNUjBOXVNgR,reggae,,review,,,1
GASHI,0JOxt5QOwq0czoJxvSc5hS,rap,,review,,,5
Giannis Poulopoulos,5dXxT7IN0PJRpdWCxiCYfC,pop,,review,,,1
Sawyer Brown,50hFWG3MaUUX5phNrrVc97,country,,review,,,1
Terror Jr,5QatamYwvUTOmMHW6WA0AG,pop,,review,,,3
Ocean Park Standoff,1qGohIp3a4kh1Euymx0pyL,pop,,review,,,3
Makari,4YW1GDcW9hobRPMDi8v6XH,,,review,,,3
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,rock,,review,,,22
Sarah Jeffery,0uqrdF1UCmMshSk6veOa5K,,,review,,,2
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,soul,,review,,,8
Telefon Tel Aviv,53N4oJpWtmnB0KGLLserGC,,,review,,,2
The Careful Ones,1DdAoWvETBUklcJCOISZx1,country,,review,,,2
Jenevieve,0dUYLC7DLjeS8gIh8cz2Pq,soul,,review,,,2
Kisschasy,21wuAm9OFJEeN7h3EozO0r,alternative,,review,,,2
Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,pop rock,,review,,,39
Simon Webbe,3P6nMEGXn0hzBlMndKfLQH,soul,,review,,,2
Goldroom,4eZebkMFU3xelF8mbZYXyl,alternative,,review,,,2
Joanna Wang,1km0aro5NJuoX5dE0Mub5C,jazz,,review,,,6
the bird and the bee,65XA3lk0aG9XejO8y37jjD,alternative,,review,,,6
Little Boots,0MoXIHcFwhIWnFgBfdvQ30,pop,,review,,,4
the GazettE,4gRFSxjAcJkb54BDjqo7Bc,metal,,review,,,4
Merche,27a2VPd27oQbqE2TdiZVTo,pop rock,,review,,,1
Mick Moloney,76wrW4AIV9KcriWcqZafAA,country,,review,,,2
Billy Cobb,1jIl0sLvlOzGpT2RqPBfyE,,,review,,,7
Lata Mangeshkar,61JrslREXq98hurYL2hYoc,,,review,,,17
Alison Hinds,4FdhiagLyTmvDqAVUxsQ57,pop,,review,,,1
Sea Ghost,11AjuqXP5YgIwGc5SCxRuR,alternative,,review,,,1
the eames era,3HQy0NuapVCvT5nlFKbdZ7,alternative,,review,,,3
Bombino,7s4I6rDvTcdBDKElVbtsAN,pop,,review,,,1
Dante Elephante,3RdlkFPALHduIIZSinXgJZ,rock,,review,,,1
