song_id,popularity,danceability,energy,spotify_key,loudness,spotify_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
55147,22,0.484,0.467,7,-6.93,1,0.0251,0.345,0.0,0.186,0.441,78.998,293893,3
55159,43,0.649,0.52,9,-7.513,0,0.0506,0.182,0.0,0.0524,0.331,146.973,237880,4
55191,10,0.563,0.206,0,-11.117,1,0.0288,0.94,0.0,0.0975,0.265,121.871,223893,3
55195,41,0.619,0.621,6,-4.78,1,0.0229,0.461,0.0,0.186,0.633,92.017,207720,4
55208,66,0.408,0.731,2,-5.381,1,0.0517,0.0651,0.0,0.147,0.219,119.842,408132,4
55240,16,0.43,0.374,1,-8.548,1,0.0277,0.76,0.0,0.108,0.37,157.637,154823,3
55269,45,0.452,0.385,7,-10.091,1,0.0246,0.402,6.75e-05,0.0706,0.104,78.247,184947,4
55298,32,0.425,0.546,10,-6.91,1,0.0298,0.00575,0.0,0.369,0.364,139.781,447763,4
55308,39,0.46,0.323,1,-9.422,1,0.0363,0.831,0.0,0.106,0.36,79.63,257359,4
55312,32,0.345,0.426,5,-9.139,1,0.0406,0.528,0.0,0.073,0.162,102.243,249173,4
55377,52,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,215906,4
55535,49,0.527,0.639,0,-6.828,1,0.0386,0.0752,0.0,0.105,0.197,148.015,329027,3
55538,23,0.62,0.37,0,-9.076,1,0.0273,0.805,0.0,0.16,0.333,139.899,236920,3
55539,9,0.542,0.312,7,-9.8,1,0.0273,0.672,0.0,0.228,0.322,138.012,243504,4
55540,27,0.562,0.222,3,-7.96,1,0.0274,0.854,0.0,0.126,0.272,139.818,263413,4
55541,25,0.569,0.287,7,-11.316,1,0.0251,0.792,0.0,0.125,0.303,79.539,232013,4
55542,34,0.58,0.364,0,-6.442,1,0.03,0.797,0.0,0.162,0.3,134.8,251147,4
55544,20,0.301,0.206,2,-12.019,1,0.0318,0.848,0.0,0.127,0.121,90.969,241482,4
55554,31,0.175,0.262,2,-8.121,0,0.0313,0.646,7.28e-05,0.129,0.0734,131.933,344920,3
55556,59,0.386,0.356,1,-9.875,0,0.0282,0.201,0.0132,0.179,0.18,115.613,288320,4
55596,38,0.257,0.476,3,-9.709,1,0.0373,0.0313,0.0,0.102,0.282,90.465,279000,1
55606,17,0.667,0.829,0,-5.616,1,0.0264,0.0366,6.2e-06,0.118,0.684,120.011,202653,4
55667,25,0.494,0.517,3,-6.901,1,0.0354,0.658,2.76e-05,0.115,0.349,93.957,352120,4
55678,61,0.553,0.441,5,-6.411,1,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278,4
55716,21,0.454,0.352,7,-8.328,1,0.0299,0.778,0.0,0.125,0.172,67.805,342923,4
55723,35,0.286,0.222,0,-11.683,0,0.0581,0.97,1.33e-06,0.111,0.209,205.726,191118,4
55820,38,0.468,0.157,6,-11.996,1,0.031,0.837,0.0,0.191,0.356,135.415,219560,4
55821,40,0.317,0.27,3,-9.204,1,0.0298,0.796,7.77e-06,0.186,0.197,137.401,257240,4
55836,18,0.407,0.987,5,-4.124,0,0.0914,0.000593,5.26e-05,0.171,0.828,193.922,163858,4
55837,20,0.349,0.974,8,-4.479,1,0.0426,5.4e-05,0.000776,0.146,0.731,175.0,190366,4
55838,26,0.357,0.995,11,-3.818,1,0.127,0.000407,5.74e-06,0.295,0.543,190.03,142764,4
55839,19,0.183,0.97,8,-3.574,1,0.0632,0.000898,5.11e-05,0.341,0.857,196.741,143475,4
55846,22,0.511,0.89,10,-7.103,0,0.128,0.143,6.6e-05,0.963,0.394,122.158,513467,4
55848,17,0.364,0.989,1,-4.242,1,0.0626,0.000138,1.16e-05,0.209,0.655,172.044,160075,4
55849,17,0.408,0.981,5,-3.937,0,0.0726,0.00695,0.0,0.238,0.405,153.497,140934,4
55861,25,0.766,0.756,11,-6.345,1,0.0296,0.599,0.000103,0.0679,0.923,133.072,196267,4
55885,24,0.407,0.993,8,-4.074,1,0.216,0.000261,0.000955,0.488,0.529,171.976,139881,4
55886,24,0.465,0.87,8,-4.691,1,0.0447,0.00111,0.0,0.355,0.722,166.807,182131,4
55913,46,0.311,0.408,10,-7.092,1,0.0302,0.734,0.0,0.0918,0.375,78.206,246021,4
55939,45,0.276,0.522,7,-6.018,1,0.0483,0.131,0.0,0.126,0.279,77.055,231400,4
56046,14,0.601,0.409,4,-13.066,1,0.0283,0.668,0.00513,0.164,0.498,106.978,277173,4
56102,51,0.629,0.69,7,-4.894,1,0.0357,0.0424,0.0,0.363,0.307,102.036,244360,4
56105,7,0.433,0.342,7,-10.548,1,0.0288,0.478,1.83e-06,0.0951,0.461,114.265,182907,4
56172,37,0.543,0.902,5,-7.92,1,0.174,0.596,0.0,0.96,0.768,126.374,281040,4
56175,43,0.298,0.447,1,-8.499,1,0.135,0.69,0.0,0.687,0.205,75.041,391107,4
56176,42,0.339,0.479,0,-7.768,1,0.0307,0.714,0.0,0.0888,0.204,141.794,347610,4
56177,28,0.397,0.746,1,-5.424,1,0.0554,0.0466,0.0,0.471,0.435,132.092,373120,3
56221,29,0.505,0.375,7,-8.851,1,0.0253,0.131,0.0,0.0733,0.244,92.002,195128,4
56275,12,0.507,0.883,9,-5.95,1,0.0512,0.000237,0.0,0.308,0.356,141.003,269920,4
56309,44,0.508,0.304,1,-11.672,1,0.0337,0.777,0.0,0.178,0.154,102.739,385985,4
56310,22,0.432,0.77,11,-4.489,1,0.0312,0.167,9.79e-05,0.14,0.455,174.268,238467,4
56311,50,0.492,0.429,4,-8.126,1,0.0392,0.0368,0.000164,0.0887,0.0981,159.746,184103,4
56315,48,0.515,0.0736,8,-15.492,1,0.031,0.975,0.000261,0.082,0.0684,109.964,330840,4
56316,17,0.625,0.846,0,-6.153,1,0.0344,0.002,0.0,0.136,0.664,125.144,238293,4
56317,35,0.312,0.429,2,-9.059,1,0.031,0.13,0.0,0.173,0.133,101.229,326733,4
56363,9,0.657,0.631,9,-11.051,1,0.0355,0.128,7.48e-05,0.286,0.791,122.026,142467,4
56395,30,0.555,0.969,9,-3.225,1,0.0959,0.00188,0.0,0.353,0.495,154.938,203013,4
56472,29,0.56,0.397,3,-13.054,1,0.0255,0.784,0.0237,0.391,0.312,76.139,266040,4
56513,28,0.596,0.906,9,-3.98,0,0.0983,0.0167,0.000697,0.211,0.724,144.079,183890,4
56514,27,0.492,0.759,3,-4.649,0,0.0406,0.0975,0.0,0.082,0.34,163.978,214494,3
56515,30,0.482,0.88,11,-3.951,1,0.109,0.122,0.0,0.259,0.689,80.386,239078,4
56518,31,0.647,0.825,7,-5.778,1,0.0759,0.0144,0.0,0.0667,0.512,107.951,174831,4
56539,36,0.457,0.47,1,-8.347,1,0.131,0.291,0.0,0.0998,0.212,77.467,187280,4
56566,39,0.343,0.484,7,-7.819,1,0.0385,0.302,2.11e-05,0.182,0.145,109.935,219400,4
56586,43,0.358,0.372,5,-10.634,1,0.0281,0.766,0.0,0.575,0.298,147.837,436027,4
56676,33,0.562,0.729,5,-5.37,1,0.025,0.0205,0.000539,0.115,0.461,79.963,262339,4
56684,11,0.481,0.969,2,-4.596,0,0.088,6.95e-05,0.0378,0.327,0.0686,113.993,241890,4
56689,25,0.633,0.296,6,-13.538,1,0.0493,0.666,6.53e-06,0.131,0.293,169.835,233520,4
56704,9,0.599,0.744,11,-8.667,1,0.0337,0.146,1.18e-05,0.091,0.92,119.822,163760,4
56739,51,0.325,0.974,8,-5.035,1,0.127,0.00445,1.55e-06,0.617,0.662,186.632,342467,4
56757,18,0.361,0.356,5,-11.446,1,0.048,0.713,0.0,0.122,0.192,115.125,456173,4
56758,41,0.333,0.627,4,-6.65,1,0.0366,0.236,1.48e-06,0.158,0.258,71.944,493827,4
56797,28,0.601,0.455,2,-11.391,1,0.0276,0.0399,0.263,0.0849,0.212,113.999,236182,4
56821,34,0.486,0.958,10,-4.768,0,0.0625,4.88e-05,6.42e-06,0.162,0.607,96.97,229547,4
56957,23,0.554,0.933,1,-3.981,1,0.11,0.000617,2.45e-05,0.407,0.691,93.102,232014,4
56958,12,0.53,0.365,9,-11.405,1,0.0254,0.801,0.000147,0.107,0.702,148.265,296600,4
56961,3,0.462,0.258,7,-9.735,1,0.0253,0.754,0.00329,0.0975,0.457,85.014,201253,3
56965,29,0.355,0.331,10,-6.107,1,0.0264,0.854,6.6e-06,0.106,0.209,140.273,284093,4
56966,33,0.355,0.318,7,-9.32,1,0.0341,0.499,0.0,0.066,0.269,73.302,254333,4
56999,28,0.341,0.739,6,-3.189,1,0.0614,0.0919,1.02e-05,0.0881,0.281,148.923,170477,4
57012,28,0.348,0.67,9,-6.491,0,0.0359,0.0351,0.000104,0.105,0.0806,159.798,231453,4
57050,11,0.495,0.975,9,-4.483,1,0.065,0.076,0.000122,0.424,0.526,115.054,219680,4
57051,12,0.334,0.969,11,-5.333,0,0.0609,0.0539,0.000183,0.626,0.61,192.063,184520,4
57052,10,0.524,0.914,4,-4.73,1,0.0623,0.0381,1.39e-05,0.545,0.356,146.049,190467,4
57053,8,0.376,0.99,2,-5.38,1,0.1,0.0805,0.0669,0.23,0.153,98.408,168213,4
57054,10,0.31,0.995,1,-2.122,1,0.12,3.65e-05,0.357,0.19,0.12,114.008,130227,4
57055,13,0.331,0.989,0,-2.725,1,0.111,7.19e-05,0.00339,0.209,0.344,143.472,172493,4
57056,15,0.251,0.956,2,-3.649,0,0.0508,4.61e-06,0.0489,0.107,0.582,199.742,211933,4
57070,16,0.552,0.94,0,-4.591,1,0.0389,0.000237,0.000505,0.22,0.695,95.563,129880,4
57071,23,0.58,0.938,5,-2.291,1,0.0601,0.00253,0.0,0.3,0.597,135.932,157573,4
57073,35,0.548,0.761,0,-5.949,1,0.0334,0.00135,0.0,0.339,0.611,75.989,188107,4
57090,34,0.328,0.533,8,-6.434,1,0.03,0.106,0.0,0.106,0.302,146.753,228346,4
57092,43,0.639,0.468,5,-8.329,1,0.0231,0.454,0.00976,0.12,0.42,97.525,180053,3
57098,17,0.703,0.787,9,-7.478,1,0.0507,0.0446,1.01e-05,0.111,0.786,89.996,219093,4
57120,15,0.473,0.86,4,-4.51,1,0.0609,0.104,0.0,0.274,0.362,130.043,287307,4
57151,19,0.416,0.86,11,-3.65,1,0.045,0.0123,0.0,0.0735,0.498,176.684,186613,4
57165,20,0.38,0.185,4,-15.464,1,0.0332,0.66,0.00306,0.302,0.129,124.12,409813,4
57166,32,0.247,0.524,6,-6.44,1,0.0342,0.023,0.0,0.125,0.224,150.438,374867,4
57201,49,0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,197804,4
57217,36,0.544,0.904,6,-4.528,1,0.0577,0.00371,0.0,0.254,0.759,155.039,180558,4
57251,57,0.632,0.954,4,-2.479,0,0.0604,0.129,0.0,0.414,0.788,120.061,213093,4
57284,28,0.605,0.781,2,-6.369,1,0.0409,8.16e-05,0.0125,0.234,0.551,102.004,235360,4
57288,33,0.352,0.872,0,-3.07,1,0.0403,7.21e-05,1.64e-06,0.24,0.508,160.045,208160,4
57294,16,0.548,0.86,1,-5.541,1,0.0482,0.000909,1.78e-05,0.0778,0.432,127.999,194026,3
57318,16,0.421,0.713,4,-6.292,1,0.0756,0.198,0.000785,0.16,0.15,119.819,409467,3
57339,22,0.779,0.246,4,-12.996,0,0.0302,0.808,0.00136,0.0861,0.499,134.027,227025,4
57368,39,0.484,0.347,8,-9.274,1,0.032,0.303,0.000957,0.249,0.0779,117.749,416853,4
57371,10,0.641,0.647,0,-6.138,1,0.0305,0.0271,0.0,0.333,0.551,104.99,224293,4
57378,43,0.471,0.617,0,-9.163,1,0.0302,0.424,2.62e-05,0.364,0.362,136.013,241773,4
57388,25,0.717,0.673,0,-7.79,1,0.17,0.113,0.0,0.408,0.817,80.167,269973,4
57400,17,0.572,0.5,7,-5.55,1,0.0358,0.23,0.0,0.0939,0.329,77.694,189187,4
57410,55,0.2,0.863,5,-3.424,1,0.0626,0.000651,0.0,0.339,0.468,93.977,184427,3
57429,35,0.598,0.654,11,-7.751,1,0.0297,0.176,0.0135,0.187,0.763,74.992,272080,4
57441,17,0.541,0.88,4,-4.913,1,0.0767,0.663,0.0,0.756,0.918,141.715,130053,3
57443,20,0.465,0.454,1,-9.239,0,0.0269,0.0276,7.27e-06,0.0903,0.0658,144.024,277360,3
57461,12,0.299,0.542,11,-8.402,0,0.0525,0.194,0.000818,0.1,0.357,176.204,243947,4
57521,44,0.438,0.889,0,-3.192,0,0.081,0.026,0.0,0.442,0.804,171.893,238693,4
57555,10,0.299,0.504,0,-7.786,1,0.0531,0.482,0.0,0.642,0.3,84.626,489040,3
57558,23,0.541,0.514,7,-7.344,1,0.0304,0.553,7.89e-05,0.0916,0.251,116.031,286147,4
57582,30,0.306,0.93,9,-1.696,1,0.118,0.113,3.83e-06,0.289,0.389,167.149,170680,4
57586,47,0.792,0.83,11,-4.785,0,0.0312,0.0848,0.0,0.124,0.732,105.002,213130,4
57594,11,0.396,0.708,4,-6.153,0,0.0341,0.197,0.00174,0.33,0.132,87.974,386720,4
57603,36,0.413,0.377,9,-11.823,1,0.0407,0.304,0.0,0.221,0.141,113.069,192760,4
57615,16,0.192,0.651,7,-6.916,1,0.0368,0.0419,0.0,0.761,0.217,165.812,384000,4
57626,41,0.495,0.922,2,-3.602,0,0.0665,0.00357,0.0,0.119,0.579,130.075,227240,4
57663,14,0.768,0.744,8,-3.857,1,0.0281,0.0228,3.59e-06,0.0853,0.961,89.951,196346,4
57668,17,0.38,0.932,2,-4.768,0,0.281,0.0388,0.0,0.647,0.277,178.962,209482,4
57671,29,0.345,0.721,8,-4.507,1,0.0549,2.01e-05,6.35e-05,0.192,0.272,130.124,279000,4
57686,17,0.352,0.989,2,-3.749,1,0.192,0.000515,0.0,0.111,0.258,188.896,164539,4
57694,18,0.413,0.969,2,-3.598,1,0.201,0.000208,0.000227,0.176,0.41,170.0,194059,4
57701,20,0.415,0.97,5,-4.896,1,0.0986,0.000196,1.16e-05,0.884,0.378,149.936,207086,4
57704,16,0.248,0.938,10,-5.424,1,0.199,0.00174,0.00266,0.355,0.0739,184.895,206532,4
57727,10,0.456,0.952,0,-5.573,1,0.114,0.182,6.64e-06,0.156,0.366,129.983,143005,4
57738,30,0.651,0.494,9,-8.989,1,0.0243,0.221,0.0301,0.0798,0.319,84.691,299427,4
57773,28,0.753,0.525,0,-11.912,1,0.0298,0.231,0.0465,0.105,0.506,135.036,156848,4
57795,62,0.593,0.85,11,-6.341,1,0.0411,0.000315,1.52e-06,0.067,0.467,125.027,235689,4
57825,15,0.593,0.879,8,-4.24,1,0.0463,0.00996,3.79e-06,0.278,0.287,114.985,313960,4
57842,13,0.306,0.942,4,-5.023,0,0.167,0.00108,3.56e-05,0.0628,0.184,155.596,268734,4
57850,23,0.523,0.421,1,-9.111,1,0.0256,0.248,0.0,0.125,0.323,143.868,187060,3
57885,20,0.351,0.842,11,-6.466,0,0.0751,0.00589,0.0,0.11,0.189,173.978,394907,4
57893,29,0.478,0.398,6,-9.542,1,0.0517,0.744,0.0,0.14,0.631,208.171,148760,4
57896,23,0.654,0.314,4,-9.214,1,0.0298,0.74,0.0,0.325,0.551,117.672,211893,4
57897,13,0.469,0.333,4,-10.515,1,0.0287,0.594,0.000833,0.132,0.412,122.071,186600,4
57900,38,0.252,0.747,10,-5.633,1,0.321,0.331,0.0,0.75,0.242,166.294,288707,4
57913,35,0.608,0.781,10,-6.916,1,0.0416,0.162,2.82e-06,0.0941,0.521,96.042,193613,4
57915,28,0.447,0.432,3,-6.461,1,0.026,0.213,0.0,0.109,0.154,135.88,221467,4
57929,10,0.465,0.943,7,-6.098,1,0.0326,0.00039,0.000442,0.0553,0.749,117.093,181507,4
57930,11,0.39,0.945,9,-6.308,1,0.0483,9.78e-05,0.0073,0.118,0.603,165.327,159493,4
57931,12,0.52,0.902,0,-6.84,1,0.0404,0.000218,0.0638,0.0492,0.881,102.181,160000,4
57932,11,0.466,0.949,6,-6.784,1,0.0605,7.18e-05,0.0855,0.211,0.612,107.637,134093,4
57944,9,0.663,0.26,10,-13.315,1,0.047,0.803,0.0,0.143,0.544,122.05,151747,4
57972,28,0.67,0.489,5,-9.725,1,0.0368,0.418,0.0103,0.291,0.235,87.999,272000,4
57973,28,0.685,0.721,7,-6.303,1,0.0372,0.142,5.27e-05,0.353,0.494,119.923,278592,4
57994,11,0.533,0.778,11,-7.403,0,0.0524,0.0757,0.0,0.16,0.298,91.99,216272,4
58006,54,0.458,0.218,4,-11.597,1,0.0281,0.762,8.37e-06,0.105,0.244,94.926,163880,4
58048,20,0.588,0.865,4,-5.903,0,0.0378,0.00969,0.00803,0.226,0.703,123.99,185291,4
58055,18,0.408,0.938,2,-4.927,1,0.147,0.155,0.0,0.894,0.43,120.11,451400,4
58060,34,0.43,0.839,9,-5.587,1,0.0477,0.0182,0.0,0.111,0.44,77.55,187707,4
58065,51,0.556,0.818,4,-6.698,0,0.0363,0.331,6.92e-06,0.498,0.403,143.988,224667,4
58069,16,0.597,0.852,0,-3.932,1,0.0611,0.0234,0.0,0.106,0.319,119.909,193360,4
58082,35,0.626,0.787,2,-5.29,0,0.0329,0.0304,6.85e-05,0.107,0.405,110.01,256693,4
58105,16,0.497,0.653,1,-4.926,1,0.047,0.371,0.0,0.145,0.39,141.872,287766,4
58122,36,0.608,0.496,7,-8.506,1,0.0297,0.183,0.0,0.222,0.572,132.123,234600,4
58149,11,0.472,0.922,2,-6.014,1,0.0341,0.000383,0.0533,0.198,0.915,100.709,99707,4
58150,30,0.517,0.961,11,-6.932,1,0.0557,0.000777,0.000355,0.261,0.645,106.04,136040,4
58151,37,0.704,0.887,8,-3.2,1,0.0464,0.00516,1.55e-06,0.0717,0.7,92.015,210200,4
58164,26,0.465,0.39,2,-11.294,1,0.0297,0.311,0.0,0.149,0.228,82.034,264013,4
58176,36,0.291,0.932,5,-5.586,0,0.0869,7.04e-05,0.0,0.331,0.447,119.953,204853,4
58191,38,0.532,0.882,3,-4.779,0,0.0473,1.82e-05,0.00388,0.211,0.454,128.965,249760,4
58224,32,0.61,0.229,6,-9.95,1,0.0313,0.837,0.000162,0.122,0.191,127.976,249893,4
58239,33,0.501,0.887,7,-5.472,0,0.0447,0.0532,2.2e-05,0.158,0.476,134.027,259813,4
58247,39,0.589,0.83,10,-6.426,1,0.0492,0.0417,0.0,0.0965,0.814,81.997,232360,4
58255,27,0.697,0.65,1,-6.829,0,0.0568,0.0684,4.96e-05,0.0701,0.274,141.953,267787,4
58278,32,0.659,0.364,2,-8.83,1,0.0406,0.399,2.07e-05,0.123,0.201,129.926,187680,4
58305,33,0.471,0.698,9,-7.3,1,0.048,0.132,1.98e-06,0.0946,0.552,95.917,232031,4
58319,15,0.723,0.7,1,-6.841,1,0.0547,0.218,0.000295,0.0559,0.644,96.04,302375,4
58326,43,0.7,0.561,10,-6.054,1,0.0413,0.684,0.0,0.126,0.663,108.951,209880,4
58337,54,0.443,0.819,11,-6.61,1,0.0615,0.00338,0.016,0.696,0.0983,116.033,348893,4
58341,40,0.429,0.458,9,-7.916,1,0.036,0.0304,0.0,0.112,0.118,132.194,419413,4
58366,20,0.463,0.672,9,-7.448,0,0.0334,0.00894,0.667,0.0644,0.325,77.961,238110,4
58377,4,0.627,0.718,1,-6.095,0,0.0337,0.0111,1.11e-05,0.0377,0.902,155.916,263293,4
58382,13,0.576,0.629,4,-9.921,1,0.0357,0.139,7.55e-06,0.109,0.519,140.017,228027,4
58422,11,0.414,0.97,9,-2.875,1,0.0986,0.0184,0.0,0.0876,0.759,180.615,139933,4
58423,12,0.563,0.948,7,-4.03,1,0.0486,0.00933,0.0,0.11,0.716,98.556,166800,4
58424,14,0.359,0.905,6,-3.435,1,0.0472,0.00158,0.0,0.174,0.704,193.649,131707,4
58429,37,0.684,0.864,1,-5.751,0,0.171,0.0029,0.0,0.0866,0.804,129.992,209688,4
58453,64,0.446,0.84,10,-4.539,0,0.313,0.567,0.0,0.0967,0.433,150.686,323267,4
58482,22,0.453,0.484,7,-11.038,1,0.0288,0.455,0.0851,0.103,0.158,75.031,291627,3
58500,31,0.404,0.332,1,-10.989,1,0.0264,0.572,0.0,0.0765,0.118,101.735,295920,4
58501,27,0.468,0.769,7,-5.619,1,0.0318,0.161,1.47e-06,0.361,0.493,148.044,175693,3
58507,20,0.418,0.561,9,-6.636,1,0.0307,0.825,2.25e-05,0.0996,0.294,134.853,215933,4
58508,34,0.398,0.923,4,-6.23,1,0.103,0.209,0.0,0.974,0.423,144.043,262627,4
58509,26,0.383,0.43,2,-8.668,1,0.0322,0.0273,0.00109,0.693,0.199,113.047,231375,4
58511,18,0.488,0.697,4,-7.718,1,0.0393,0.0962,1.82e-05,0.149,0.208,154.003,309893,4
58526,17,0.477,0.786,6,-7.012,1,0.0629,0.152,0.0,0.822,0.351,113.968,421187,4
58539,23,0.616,0.844,9,-5.324,0,0.0326,0.00349,0.0,0.157,0.422,124.958,270240,3
58557,31,0.469,0.881,2,-7.167,1,0.0316,0.0122,0.000211,0.371,0.607,98.288,235547,4
58616,49,0.419,0.906,4,-4.464,0,0.0448,0.0037,0.00139,0.13,0.337,174.062,181907,4
58651,28,0.503,0.802,5,-6.573,1,0.0501,0.0364,0.000234,0.104,0.57,141.96,214587,4
58662,31,0.756,0.875,7,-7.132,1,0.0743,0.35,0.00928,0.686,0.753,115.257,322022,4
58677,15,0.518,0.728,9,-7.133,1,0.039,0.201,0.00015,0.152,0.495,85.019,197567,4
58692,23,0.52,0.895,4,-6.451,0,0.0613,0.000476,0.0171,0.254,0.597,144.977,201085,4
58693,20,0.537,0.776,2,-7.157,1,0.0459,0.00129,0.0777,0.169,0.479,171.896,200978,4
58728,14,0.237,0.96,9,-4.44,1,0.0856,0.00125,1.7e-06,0.209,0.863,188.635,180000,4
58729,14,0.415,0.761,5,-3.789,1,0.0485,0.0146,0.0,0.109,0.768,124.892,190493,3
58730,21,0.4,0.384,7,-9.352,1,0.0336,0.364,0.0,0.529,0.136,59.161,352067,4
58747,26,0.444,0.285,2,-11.243,0,0.0357,0.659,0.726,0.287,0.0371,138.187,145989,4
58749,27,0.539,0.698,9,-6.442,0,0.0262,0.365,0.0284,0.114,0.206,92.057,289024,4
58756,47,0.333,0.445,0,-8.913,1,0.0276,0.276,1.75e-06,0.231,0.115,183.342,258627,3
58774,29,0.509,0.572,7,-4.139,1,0.0282,0.606,4.42e-05,0.125,0.141,139.852,198043,4
58784,43,0.289,0.262,0,-11.907,1,0.0304,0.616,0.0012,0.933,0.154,136.47,416893,4
58785,23,0.294,0.928,2,-5.573,1,0.0748,0.01,0.0132,0.193,0.723,129.972,188812,4
58786,19,0.52,0.882,0,-7.728,1,0.0343,0.0271,0.59,0.0559,0.425,145.967,232141,4
58787,41,0.516,0.987,4,-2.386,0,0.132,0.00195,2.56e-05,0.405,0.38,138.988,223720,4
58788,22,0.458,0.645,2,-7.459,1,0.0319,0.0108,0.0,0.0787,0.411,159.767,228080,4
58810,32,0.501,0.505,3,-6.249,1,0.0245,0.244,1.64e-06,0.2,0.315,80.504,210213,3
58818,25,0.582,0.485,6,-10.256,0,0.0322,0.106,0.801,0.124,0.191,81.005,99806,4
58872,32,0.528,0.877,2,-4.792,1,0.0313,0.00475,0.000101,0.105,0.432,173.95,222027,4
58892,30,0.341,0.618,4,-6.804,1,0.0551,0.66,0.0,0.95,0.709,192.359,181587,4
58893,24,0.531,0.685,9,-6.109,1,0.0314,0.000167,0.000178,0.148,0.237,104.025,241288,4
58903,45,0.646,0.2,0,-14.412,1,0.0359,0.899,0.00182,0.0726,0.238,121.064,283987,4
58913,25,0.553,0.709,8,-8.031,1,0.025,0.0249,0.0,0.107,0.184,94.147,227507,4
58918,33,0.313,0.641,4,-8.162,0,0.0315,0.176,1.06e-05,0.122,0.308,152.004,195253,4
58922,21,0.455,0.684,0,-7.348,1,0.0427,0.051,1.68e-05,0.0766,0.181,91.065,212680,4
58923,36,0.519,0.166,7,-12.014,1,0.0299,0.923,1.39e-05,0.0938,0.157,107.738,225730,3
58926,10,0.57,0.702,9,-8.398,1,0.028,0.00276,2.69e-06,0.111,0.873,129.953,164453,4
58927,10,0.416,0.848,11,-6.775,0,0.0345,7.56e-05,0.000152,0.12,0.743,147.03,217347,4
58935,48,0.624,0.946,5,-4.546,1,0.055,0.000507,1.81e-05,0.124,0.749,98.021,197880,4
58938,29,0.347,0.122,9,-10.686,0,0.0365,0.963,0.0,0.178,0.109,130.454,206560,3
58966,46,0.585,0.752,2,-5.552,1,0.04,0.011,4.98e-06,0.266,0.34,119.962,244973,4
58983,40,0.676,0.846,9,-4.02,0,0.037,0.034,0.0,0.325,0.652,129.983,214693,4
58987,21,0.419,0.973,4,-3.363,1,0.0565,0.00906,3.92e-06,0.468,0.621,187.898,145667,4
58991,39,0.479,0.526,1,-7.996,1,0.0323,0.607,0.0,0.208,0.29,129.941,548360,4
59008,38,0.344,0.353,7,-6.377,1,0.0292,0.385,0.0,0.113,0.239,136.276,212053,3
59023,30,0.56,0.823,1,-5.402,1,0.0476,0.0711,0.0,0.325,0.774,139.921,216787,4
59029,40,0.444,0.545,0,-6.782,1,0.0289,0.358,0.000933,0.102,0.28,80.012,290934,4
59048,29,0.49,0.98,3,-5.681,1,0.0854,0.000585,0.000926,0.126,0.581,136.979,198320,4
59049,12,0.602,0.756,2,-8.114,1,0.0302,0.000416,0.018,0.311,0.681,94.509,222953,4
59053,39,0.461,0.802,6,-5.838,1,0.0337,0.0103,0.0,0.108,0.304,99.009,232613,4
59055,16,0.445,0.212,4,-9.974,1,0.0309,0.857,1.42e-06,0.102,0.11,115.818,241615,4
59057,32,0.728,0.911,5,-2.751,1,0.0366,0.00424,7.39e-05,0.105,0.881,141.01,220720,4
59063,26,0.479,0.399,8,-10.151,1,0.0286,0.167,1.14e-06,0.87,0.071,110.028,380867,4
59080,27,0.505,0.667,2,-6.872,0,0.0303,0.0132,0.0,0.273,0.151,137.977,333827,4
59138,10,0.221,0.944,7,-6.674,1,0.145,1.69e-05,0.000445,0.11,0.527,143.375,77933,4
59161,37,0.621,0.785,2,-6.199,1,0.044,0.0778,1.68e-06,0.242,0.517,122.029,262520,4
59169,13,0.542,0.876,7,-5.338,1,0.0636,0.0641,1.15e-06,0.0902,0.725,143.061,180960,4
59170,15,0.414,0.965,5,-2.754,1,0.0596,0.000931,0.000281,0.0835,0.709,155.215,122667,4
59171,15,0.345,0.967,0,-2.889,1,0.0887,7.06e-05,0.00888,0.103,0.289,151.347,166507,4
59174,46,0.573,0.285,0,-11.291,1,0.0271,0.714,9.67e-06,0.107,0.301,142.058,291318,4
59175,14,0.412,0.123,9,-12.25,1,0.0327,0.916,0.0,0.101,0.2,107.15,218720,3
59183,13,0.434,0.962,8,-3.549,1,0.042,0.000201,1.16e-05,0.283,0.822,176.384,180200,4
59184,19,0.401,0.812,9,-3.704,1,0.0443,0.00619,0.0,0.11,0.479,139.994,185173,4
59198,32,0.536,0.404,8,-8.345,1,0.0294,0.302,0.00088,0.117,0.324,109.928,258080,4
59206,44,0.599,0.853,8,-4.463,1,0.0368,0.00462,0.0,0.14,0.578,120.014,226373,4
59217,10,0.298,0.823,9,-5.647,0,0.0442,0.00299,0.0,0.0869,0.303,188.012,228360,3
59218,11,0.22,0.745,0,-6.941,1,0.0452,0.0108,0.0,0.329,0.399,168.242,162013,3
59221,9,0.44,0.853,7,-6.791,0,0.0404,0.000369,0.0,0.3,0.635,139.67,134351,4
59233,36,0.506,0.643,6,-5.665,1,0.0321,0.149,0.0,0.36,0.302,117.462,248253,3
59236,20,0.266,0.922,1,-7.377,0,0.261,0.00453,1.47e-06,0.975,0.36,91.807,55512,4
